id,datenstand,resolution
2697_1184,"2022","25"
2697_1185,"2022","25"
2697_1186,"2022","25"
2697_1187,"2021","25"
2697_1188,"2021","25"
2697_1189,"2021","25"
2697_1190,"2021","25"
2697_1195,"2021","25"
2697_1196,"2021","25"
2697_1197,"2022","25"
2697_1198,"2022","25"
2697_1199,"2022","25"
2698_1126,"2021","25"
2698_1127,"2021","25"
2698_1128,"2021","25"
2698_1129,"2021","25"
2698_1131,"2021","25"
2698_1132,"2021","25"
2698_1133,"2021","25"
2698_1134,"2021","25"
2698_1135,"2021","25"
2698_1136,"2021","25"
2698_1137,"2021","25"
2698_1138,"2021","25"
2698_1139,"2021","25"
2698_1140,"2021","25"
2698_1141,"2021","25"
2698_1142,"2021","25"
2698_1143,"2021","25"
2698_1144,"2021","25"
2698_1145,"2021","25"
2698_1146,"2021","25"
2698_1147,"2021","25"
2698_1148,"2021","25"
2698_1149,"2021","25"
2698_1153,"2021","25"
2698_1154,"2021","25"
2698_1155,"2021","25"
2698_1156,"2021","25"
2698_1157,"2021","25"
2698_1158,"2021","25"
2698_1159,"2022","25"
2698_1160,"2022","25"
2698_1161,"2022","25"
2698_1162,"2022","25"
2698_1163,"2022","25"
2698_1164,"2022","25"
2698_1165,"2022","25"
2698_1166,"2022","25"
2698_1167,"2022","25"
2698_1170,"2022","25"
2698_1171,"2022","25"
2698_1172,"2022","25"
2698_1173,"2022","25"
2698_1174,"2022","25"
2698_1175,"2021","25"
2698_1176,"2021","25"
2698_1177,"2022","25"
2698_1182,"2022","25"
2698_1183,"2022","25"
2698_1184,"2022","25"
2698_1185,"2022","25"
2698_1186,"2022","25"
2698_1187,"2021","25"
2698_1188,"2021","25"
2698_1189,"2021","25"
2698_1190,"2021","25"
2698_1194,"2021","25"
2698_1195,"2021","25"
2698_1196,"2021","25"
2698_1197,"2021","25"
2698_1198,"2022","25"
2698_1199,"2022","25"
2699_1127,"2021","25"
2699_1128,"2021","25"
2699_1129,"2021","25"
2699_1131,"2021","25"
2699_1132,"2021","25"
2699_1133,"2021","25"
2699_1134,"2021","25"
2699_1135,"2021","25"
2699_1136,"2021","25"
2699_1137,"2021","25"
2699_1138,"2021","25"
2699_1139,"2021","25"
2699_1140,"2021","25"
2699_1141,"2021","25"
2699_1142,"2021","25"
2699_1143,"2021","25"
2699_1144,"2021","25"
2699_1145,"2021","25"
2699_1146,"2021","25"
2699_1147,"2021","25"
2699_1148,"2021","25"
2699_1152,"2021","25"
2699_1153,"2021","25"
2699_1154,"2021","25"
2699_1155,"2021","25"
2699_1156,"2021","25"
2699_1157,"2021","25"
2699_1158,"2021","25"
2699_1159,"2022","25"
2699_1160,"2022","25"
2699_1161,"2022","25"
2699_1162,"2022","25"
2699_1163,"2022","25"
2699_1164,"2022","25"
2699_1165,"2022","25"
2699_1166,"2022","25"
2699_1167,"2022","25"
2699_1171,"2022","25"
2699_1172,"2022","25"
2699_1173,"2022","25"
2699_1174,"2022","25"
2699_1175,"2022","25"
2699_1176,"2022","25"
2699_1177,"2022","25"
2699_1178,"2022","25"
2699_1179,"2021","25"
2699_1182,"2022","25"
2699_1183,"2022","25"
2699_1184,"2022","25"
2699_1185,"2022","25"
2699_1186,"2022","25"
2699_1187,"2022","25"
2699_1188,"2021","25"
2699_1189,"2021","25"
2699_1190,"2021","25"
2699_1194,"2021","25"
2699_1195,"2021","25"
2699_1196,"2021","25"
2699_1197,"2021","25"
2699_1198,"2021","25"
2699_1199,"2022","25"
2699_1200,"2022","25"
2700_1126,"2021","25"
2700_1127,"2021","25"
2700_1128,"2021","25"
2700_1130,"2021","25"
2700_1131,"2021","25"
2700_1132,"2021","25"
2700_1133,"2021","25"
2700_1135,"2021","25"
2700_1136,"2021","25"
2700_1137,"2021","25"
2700_1138,"2021","25"
2700_1139,"2021","25"
2700_1140,"2021","25"
2700_1141,"2021","25"
2700_1142,"2021","25"
2700_1143,"2021","25"
2700_1144,"2021","25"
2700_1145,"2021","25"
2700_1146,"2021","25"
2700_1151,"2021","25"
2700_1152,"2021","25"
2700_1153,"2021","25"
2700_1154,"2021","25"
2700_1155,"2021","25"
2700_1156,"2021","25"
2700_1157,"2021","25"
2700_1158,"2021","25"
2700_1159,"2022","25"
2700_1160,"2022","25"
2700_1161,"2022","25"
2700_1162,"2022","25"
2700_1163,"2022","25"
2700_1164,"2022","25"
2700_1165,"2022","25"
2700_1166,"2022","25"
2700_1167,"2022","25"
2700_1168,"2022","25"
2700_1171,"2022","25"
2700_1172,"2022","25"
2700_1173,"2022","25"
2700_1174,"2022","25"
2700_1175,"2022","25"
2700_1176,"2022","25"
2700_1177,"2022","25"
2700_1178,"2022","25"
2700_1179,"2021","25"
2700_1182,"2022","25"
2700_1183,"2022","25"
2700_1184,"2022","25"
2700_1185,"2022","25"
2700_1189,"2021","25"
2700_1190,"2021","25"
2700_1194,"2021","25"
2700_1195,"2021","25"
2700_1199,"2022","25"
2700_1200,"2022","25"
2701_1125,"2021","25"
2701_1126,"2021","25"
2701_1127,"2021","25"
2701_1130,"2021","25"
2701_1131,"2021","25"
2701_1132,"2021","25"
2701_1133,"2021","25"
2701_1135,"2021","25"
2701_1136,"2021","25"
2701_1137,"2021","25"
2701_1138,"2021","25"
2701_1139,"2021","25"
2701_1140,"2021","25"
2701_1141,"2021","25"
2701_1142,"2021","25"
2701_1143,"2021","25"
2701_1144,"2021","25"
2701_1145,"2021","25"
2701_1146,"2021","25"
2701_1151,"2021","25"
2701_1152,"2021","25"
2701_1153,"2021","25"
2701_1154,"2021","25"
2701_1155,"2021","25"
2701_1156,"2021","25"
2701_1157,"2021","25"
2701_1158,"2021","25"
2701_1159,"2022","25"
2701_1160,"2022","25"
2701_1161,"2022","25"
2701_1162,"2022","25"
2701_1163,"2022","25"
2701_1164,"2022","25"
2701_1165,"2022","25"
2701_1166,"2022","25"
2701_1167,"2022","25"
2701_1168,"2022","25"
2701_1172,"2022","25"
2701_1173,"2022","25"
2701_1174,"2022","25"
2701_1175,"2022","25"
2701_1176,"2022","25"
2701_1177,"2022","25"
2701_1178,"2022","25"
2701_1179,"2021","25"
2701_1180,"2021","25"
2701_1183,"2021","25"
2701_1184,"2022","25"
2701_1185,"2022","25"
2701_1186,"2022","25"
2701_1193,"2021","25"
2701_1194,"2021","25"
2701_1195,"2021","25"
2701_1196,"2021","25"
2702_1123,"2021","25"
2702_1124,"2021","25"
2702_1125,"2021","25"
2702_1126,"2021","25"
2702_1127,"2021","25"
2702_1130,"2021","25"
2702_1131,"2021","25"
2702_1132,"2021","25"
2702_1135,"2021","25"
2702_1136,"2021","25"
2702_1138,"2021","25"
2702_1139,"2021","25"
2702_1140,"2021","25"
2702_1141,"2021","25"
2702_1142,"2021","25"
2702_1143,"2021","25"
2702_1144,"2021","25"
2702_1151,"2021","25"
2702_1152,"2021","25"
2702_1153,"2021","25"
2702_1154,"2021","25"
2702_1155,"2021","25"
2702_1156,"2021","25"
2702_1157,"2021","25"
2702_1158,"2022","25"
2702_1159,"2022","25"
2702_1160,"2022","25"
2702_1161,"2022","25"
2702_1162,"2022","25"
2702_1163,"2022","25"
2702_1164,"2022","25"
2702_1165,"2022","25"
2702_1166,"2022","25"
2702_1167,"2022","25"
2702_1172,"2022","25"
2702_1173,"2022","25"
2702_1174,"2022","25"
2702_1175,"2022","25"
2702_1176,"2022","25"
2702_1177,"2022","25"
2702_1178,"2022","25"
2702_1179,"2021","25"
2702_1180,"2021","25"
2702_1181,"2021","25"
2702_1183,"2021","25"
2702_1184,"2021","25"
2702_1185,"2021","25"
2702_1186,"2022","25"
2702_1187,"2022","25"
2702_1188,"2021","25"
2702_1189,"2021","25"
2702_1192,"2021","25"
2702_1193,"2021","25"
2702_1194,"2021","25"
2702_1195,"2021","25"
2702_1196,"2021","25"
2702_1197,"2021","25"
2702_1198,"2021","25"
2702_1199,"2022","25"
2702_1200,"2022","25"
2703_1122,"2021","25"
2703_1123,"2021","25"
2703_1124,"2021","25"
2703_1125,"2021","25"
2703_1130,"2021","25"
2703_1132,"2021","25"
2703_1135,"2021","25"
2703_1136,"2021","25"
2703_1138,"2021","25"
2703_1139,"2021","25"
2703_1141,"2021","25"
2703_1142,"2021","25"
2703_1143,"2021","25"
2703_1144,"2021","25"
2703_1145,"2021","25"
2703_1151,"2021","25"
2703_1152,"2021","25"
2703_1153,"2021","25"
2703_1154,"2021","25"
2703_1155,"2021","25"
2703_1156,"2021","25"
2703_1157,"2022","25"
2703_1158,"2022","25"
2703_1159,"2022","25"
2703_1160,"2022","25"
2703_1161,"2022","25"
2703_1162,"2022","25"
2703_1163,"2022","25"
2703_1164,"2022","25"
2703_1165,"2022","25"
2703_1166,"2022","25"
2703_1167,"2022","25"
2703_1168,"2022","25"
2703_1172,"2022","25"
2703_1173,"2022","25"
2703_1174,"2022","25"
2703_1175,"2022","25"
2703_1176,"2022","25"
2703_1177,"2022","25"
2703_1178,"2022","25"
2703_1179,"2021","25"
2703_1180,"2021","25"
2703_1181,"2021","25"
2703_1182,"2021","25"
2703_1183,"2021","25"
2703_1184,"2021","25"
2703_1185,"2021","25"
2703_1186,"2021","25"
2703_1187,"2021","25"
2703_1188,"2021","25"
2703_1189,"2021","25"
2703_1192,"2021","25"
2703_1193,"2021","25"
2703_1194,"2021","25"
2703_1195,"2021","25"
2703_1196,"2021","25"
2703_1197,"2021","25"
2703_1198,"2021","25"
2703_1199,"2022","25"
2703_1200,"2022","25"
2704_1119,"2021","25"
2704_1120,"2021","25"
2704_1121,"2021","25"
2704_1122,"2021","25"
2704_1123,"2021","25"
2704_1138,"2021","25"
2704_1139,"2021","25"
2704_1141,"2021","25"
2704_1142,"2021","25"
2704_1143,"2021","25"
2704_1144,"2021","25"
2704_1145,"2021","25"
2704_1151,"2021","25"
2704_1152,"2021","25"
2704_1153,"2021","25"
2704_1154,"2021","25"
2704_1155,"2021","25"
2704_1156,"2021","25"
2704_1157,"2021","25"
2704_1158,"2022","25"
2704_1159,"2022","25"
2704_1160,"2022","25"
2704_1161,"2022","25"
2704_1162,"2022","25"
2704_1163,"2022","25"
2704_1164,"2022","25"
2704_1165,"2022","25"
2704_1166,"2022","25"
2704_1167,"2022","25"
2704_1168,"2022","25"
2704_1173,"2022","25"
2704_1174,"2022","25"
2704_1175,"2022","25"
2704_1176,"2022","25"
2704_1177,"2022","25"
2704_1178,"2022","25"
2704_1179,"2022","25"
2704_1180,"2022","25"
2704_1181,"2021","25"
2704_1182,"2021","25"
2704_1183,"2021","25"
2704_1184,"2021","25"
2704_1185,"2021","25"
2704_1186,"2021","25"
2704_1187,"2021","25"
2704_1188,"2021","25"
2704_1189,"2021","25"
2704_1192,"2021","25"
2704_1193,"2021","25"
2704_1194,"2021","25"
2704_1195,"2021","25"
2704_1196,"2021","25"
2704_1197,"2021","25"
2704_1199,"2022","25"
2704_1200,"2022","25"
2704_1206,"2022","25"
2705_1119,"2021","25"
2705_1120,"2021","25"
2705_1134,"2021","25"
2705_1135,"2021","25"
2705_1136,"2021","25"
2705_1137,"2021","25"
2705_1138,"2021","25"
2705_1139,"2021","25"
2705_1143,"2021","25"
2705_1151,"2021","25"
2705_1152,"2021","25"
2705_1153,"2021","25"
2705_1154,"2021","25"
2705_1155,"2021","25"
2705_1156,"2021","25"
2705_1157,"2021","25"
2705_1158,"2022","25"
2705_1159,"2022","25"
2705_1160,"2022","25"
2705_1161,"2022","25"
2705_1162,"2022","25"
2705_1163,"2022","25"
2705_1164,"2022","25"
2705_1165,"2022","25"
2705_1166,"2022","25"
2705_1167,"2022","25"
2705_1168,"2022","25"
2705_1174,"2022","25"
2705_1175,"2022","25"
2705_1176,"2022","25"
2705_1177,"2022","25"
2705_1178,"2022","25"
2705_1179,"2022","25"
2705_1180,"2022","25"
2705_1181,"2022","25"
2705_1182,"2022","25"
2705_1183,"2022","25"
2705_1184,"2021","25"
2705_1185,"2021","25"
2705_1186,"2022","25"
2705_1187,"2022","25"
2705_1188,"2021","25"
2705_1189,"2021","25"
2705_1190,"2021","25"
2705_1192,"2021","25"
2705_1193,"2021","25"
2705_1194,"2021","25"
2705_1195,"2021","25"
2705_1196,"2021","25"
2705_1197,"2021","25"
2705_1206,"2022","25"
2706_1127,"2021","25"
2706_1128,"2021","25"
2706_1129,"2021","25"
2706_1131,"2021","25"
2706_1132,"2021","25"
2706_1134,"2021","25"
2706_1135,"2021","25"
2706_1136,"2021","25"
2706_1137,"2021","25"
2706_1138,"2021","25"
2706_1139,"2021","25"
2706_1151,"2021","25"
2706_1152,"2021","25"
2706_1153,"2021","25"
2706_1155,"2021","25"
2706_1156,"2021","25"
2706_1157,"2021","25"
2706_1158,"2022","25"
2706_1159,"2022","25"
2706_1160,"2022","25"
2706_1161,"2022","25"
2706_1162,"2022","25"
2706_1163,"2022","25"
2706_1164,"2022","25"
2706_1165,"2022","25"
2706_1166,"2022","25"
2706_1167,"2022","25"
2706_1168,"2022","25"
2706_1174,"2022","25"
2706_1175,"2022","25"
2706_1176,"2022","25"
2706_1177,"2022","25"
2706_1178,"2022","25"
2706_1179,"2022","25"
2706_1180,"2022","25"
2706_1181,"2022","25"
2706_1182,"2022","25"
2706_1183,"2022","25"
2706_1184,"2022","25"
2706_1185,"2021","25"
2706_1186,"2022","25"
2706_1187,"2022","25"
2706_1188,"2021","25"
2706_1189,"2021","25"
2706_1190,"2021","25"
2706_1191,"2021","25"
2706_1192,"2021","25"
2706_1193,"2021","25"
2706_1194,"2021","25"
2706_1196,"2022","25"
2706_1206,"2022","25"
2706_1207,"2022","25"
2707_1126,"2021","25"
2707_1127,"2021","25"
2707_1128,"2021","25"
2707_1129,"2021","25"
2707_1130,"2021","25"
2707_1131,"2021","25"
2707_1132,"2021","25"
2707_1134,"2021","25"
2707_1135,"2021","25"
2707_1136,"2021","25"
2707_1137,"2021","25"
2707_1138,"2021","25"
2707_1150,"2021","25"
2707_1151,"2021","25"
2707_1152,"2021","25"
2707_1153,"2021","25"
2707_1155,"2021","25"
2707_1156,"2021","25"
2707_1157,"2021","25"
2707_1158,"2022","25"
2707_1159,"2022","25"
2707_1160,"2022","25"
2707_1161,"2022","25"
2707_1162,"2022","25"
2707_1163,"2022","25"
2707_1164,"2022","25"
2707_1166,"2022","25"
2707_1167,"2022","25"
2707_1175,"2022","25"
2707_1176,"2022","25"
2707_1177,"2022","25"
2707_1178,"2022","25"
2707_1179,"2022","25"
2707_1180,"2022","25"
2707_1181,"2022","25"
2707_1182,"2022","25"
2707_1183,"2022","25"
2707_1184,"2022","25"
2707_1185,"2022","25"
2707_1186,"2021","25"
2707_1187,"2021","25"
2707_1188,"2021","25"
2707_1189,"2021","25"
2707_1190,"2021","25"
2707_1191,"2021","25"
2707_1192,"2021","25"
2707_1193,"2021","25"
2707_1194,"2022","25"
2707_1206,"2022","25"
2707_1207,"2022","25"
2708_1129,"2021","25"
2708_1130,"2021","25"
2708_1131,"2021","25"
2708_1132,"2021","25"
2708_1133,"2021","25"
2708_1134,"2021","25"
2708_1135,"2021","25"
2708_1136,"2021","25"
2708_1137,"2021","25"
2708_1138,"2021","25"
2708_1148,"2021","25"
2708_1149,"2021","25"
2708_1150,"2021","25"
2708_1151,"2021","25"
2708_1152,"2021","25"
2708_1154,"2021","25"
2708_1155,"2021","25"
2708_1156,"2021","25"
2708_1157,"2021","25"
2708_1158,"2022","25"
2708_1159,"2022","25"
2708_1160,"2022","25"
2708_1161,"2022","25"
2708_1162,"2022","25"
2708_1163,"2022","25"
2708_1164,"2022","25"
2708_1165,"2022","25"
2708_1175,"2022","25"
2708_1176,"2022","25"
2708_1177,"2022","25"
2708_1178,"2022","25"
2708_1179,"2022","25"
2708_1180,"2022","25"
2708_1181,"2022","25"
2708_1182,"2022","25"
2708_1183,"2022","25"
2708_1184,"2022","25"
2708_1185,"2022","25"
2708_1186,"2021","25"
2708_1187,"2021","25"
2708_1188,"2021","25"
2708_1189,"2021","25"
2708_1190,"2021","25"
2708_1191,"2021","25"
2708_1192,"2021","25"
2708_1193,"2021","25"
2708_1194,"2022","25"
2708_1195,"2022","25"
2708_1197,"2022","25"
2708_1198,"2022","25"
2708_1206,"2022","25"
2708_1207,"2022","25"
2708_1208,"2022","25"
2708_1209,"2022","25"
2709_1127,"2021","25"
2709_1130,"2021","25"
2709_1131,"2021","25"
2709_1132,"2021","25"
2709_1133,"2021","25"
2709_1134,"2021","25"
2709_1135,"2021","25"
2709_1136,"2021","25"
2709_1145,"2021","25"
2709_1146,"2021","25"
2709_1147,"2021","25"
2709_1148,"2021","25"
2709_1149,"2021","25"
2709_1150,"2021","25"
2709_1151,"2021","25"
2709_1152,"2021","25"
2709_1155,"2021","25"
2709_1156,"2021","25"
2709_1157,"2021","25"
2709_1158,"2022","25"
2709_1159,"2022","25"
2709_1160,"2022","25"
2709_1161,"2022","25"
2709_1162,"2022","25"
2709_1163,"2022","25"
2709_1164,"2022","25"
2709_1165,"2022","25"
2709_1166,"2022","25"
2709_1167,"2022","25"
2709_1168,"2022","25"
2709_1171,"2022","25"
2709_1172,"2022","25"
2709_1175,"2022","25"
2709_1176,"2022","25"
2709_1177,"2022","25"
2709_1178,"2022","25"
2709_1179,"2022","25"
2709_1180,"2022","25"
2709_1181,"2022","25"
2709_1182,"2022","25"
2709_1183,"2022","25"
2709_1184,"2022","25"
2709_1185,"2022","25"
2709_1186,"2022","25"
2709_1187,"2021","25"
2709_1188,"2022","25"
2709_1189,"2021","25"
2709_1190,"2021","25"
2709_1191,"2021","25"
2709_1192,"2021","25"
2709_1193,"2021","25"
2709_1194,"2021","25"
2709_1195,"2022","25"
2709_1196,"2022","25"
2709_1197,"2022","25"
2709_1198,"2022","25"
2709_1200,"2022","25"
2709_1201,"2022","25"
2709_1203,"2022","25"
2709_1204,"2022","25"
2709_1205,"2022","25"
2709_1213,"2022","25"
2710_1122,"2021","25"
2710_1127,"2021","25"
2710_1128,"2021","25"
2710_1129,"2021","25"
2710_1130,"2021","25"
2710_1131,"2021","25"
2710_1133,"2021","25"
2710_1134,"2021","25"
2710_1135,"2021","25"
2710_1136,"2021","25"
2710_1144,"2021","25"
2710_1145,"2021","25"
2710_1146,"2021","25"
2710_1147,"2021","25"
2710_1148,"2021","25"
2710_1149,"2021","25"
2710_1150,"2021","25"
2710_1151,"2021","25"
2710_1155,"2021","25"
2710_1156,"2021","25"
2710_1157,"2021","25"
2710_1158,"2021","25"
2710_1159,"2022","25"
2710_1160,"2022","25"
2710_1161,"2022","25"
2710_1162,"2022","25"
2710_1163,"2022","25"
2710_1164,"2022","25"
2710_1165,"2022","25"
2710_1166,"2022","25"
2710_1167,"2022","25"
2710_1168,"2022","25"
2710_1169,"2022","25"
2710_1170,"2022","25"
2710_1171,"2022","25"
2710_1172,"2022","25"
2710_1176,"2022","25"
2710_1177,"2022","25"
2710_1178,"2022","25"
2710_1179,"2022","25"
2710_1180,"2022","25"
2710_1181,"2022","25"
2710_1182,"2022","25"
2710_1183,"2022","25"
2710_1184,"2022","25"
2710_1185,"2022","25"
2710_1186,"2022","25"
2710_1187,"2022","25"
2710_1188,"2022","25"
2710_1189,"2022","25"
2710_1190,"2021","25"
2710_1191,"2021","25"
2710_1192,"2021","25"
2710_1194,"2021","25"
2710_1195,"2022","25"
2710_1196,"2022","25"
2710_1197,"2022","25"
2710_1198,"2022","25"
2710_1199,"2022","25"
2710_1200,"2022","25"
2710_1201,"2022","25"
2710_1202,"2022","25"
2710_1203,"2022","25"
2710_1204,"2022","25"
2710_1205,"2022","25"
2710_1206,"2022","25"
2710_1212,"2022","25"
2710_1213,"2022","25"
2711_1121,"2021","25"
2711_1122,"2021","25"
2711_1125,"2021","25"
2711_1126,"2021","25"
2711_1128,"2021","25"
2711_1129,"2021","25"
2711_1130,"2021","25"
2711_1131,"2021","25"
2711_1133,"2021","25"
2711_1134,"2021","25"
2711_1142,"2021","25"
2711_1143,"2021","25"
2711_1144,"2021","25"
2711_1145,"2021","25"
2711_1149,"2021","25"
2711_1150,"2021","25"
2711_1151,"2021","25"
2711_1155,"2021","25"
2711_1156,"2021","25"
2711_1158,"2021","25"
2711_1159,"2021","25"
2711_1160,"2022","25"
2711_1161,"2022","25"
2711_1162,"2022","25"
2711_1163,"2022","25"
2711_1164,"2022","25"
2711_1165,"2022","25"
2711_1166,"2022","25"
2711_1167,"2022","25"
2711_1168,"2022","25"
2711_1169,"2022","25"
2711_1170,"2022","25"
2711_1171,"2022","25"
2711_1172,"2022","25"
2711_1178,"2022","25"
2711_1179,"2022","25"
2711_1180,"2022","25"
2711_1181,"2022","25"
2711_1182,"2022","25"
2711_1183,"2022","25"
2711_1184,"2022","25"
2711_1185,"2022","25"
2711_1186,"2022","25"
2711_1187,"2022","25"
2711_1188,"2022","25"
2711_1189,"2022","25"
2711_1190,"2021","25"
2711_1191,"2021","25"
2711_1192,"2021","25"
2711_1195,"2021","25"
2711_1196,"2022","25"
2711_1197,"2022","25"
2711_1198,"2022","25"
2711_1199,"2022","25"
2711_1200,"2022","25"
2711_1201,"2022","25"
2711_1202,"2022","25"
2711_1203,"2022","25"
2711_1204,"2022","25"
2711_1205,"2022","25"
2711_1206,"2022","25"
2711_1207,"2022","25"
2712_1120,"2021","25"
2712_1121,"2021","25"
2712_1122,"2021","25"
2712_1124,"2021","25"
2712_1125,"2021","25"
2712_1126,"2021","25"
2712_1127,"2021","25"
2712_1128,"2021","25"
2712_1129,"2021","25"
2712_1130,"2021","25"
2712_1134,"2021","25"
2712_1141,"2021","25"
2712_1142,"2021","25"
2712_1143,"2021","25"
2712_1144,"2021","25"
2712_1150,"2021","25"
2712_1151,"2021","25"
2712_1156,"2021","25"
2712_1158,"2021","25"
2712_1159,"2021","25"
2712_1160,"2022","25"
2712_1161,"2022","25"
2712_1162,"2022","25"
2712_1163,"2022","25"
2712_1164,"2022","25"
2712_1165,"2022","25"
2712_1166,"2022","25"
2712_1167,"2022","25"
2712_1168,"2022","25"
2712_1169,"2022","25"
2712_1170,"2022","25"
2712_1171,"2022","25"
2712_1172,"2022","25"
2712_1177,"2022","25"
2712_1178,"2022","25"
2712_1179,"2022","25"
2712_1180,"2022","25"
2712_1181,"2022","25"
2712_1182,"2022","25"
2712_1183,"2022","25"
2712_1184,"2022","25"
2712_1185,"2022","25"
2712_1186,"2022","25"
2712_1187,"2022","25"
2712_1188,"2022","25"
2712_1189,"2022","25"
2712_1190,"2022","25"
2712_1191,"2021","25"
2712_1192,"2021","25"
2712_1193,"2021","25"
2712_1195,"2021","25"
2712_1196,"2021","25"
2712_1197,"2022","25"
2712_1198,"2022","25"
2712_1199,"2022","25"
2712_1200,"2022","25"
2712_1201,"2022","25"
2712_1202,"2022","25"
2712_1203,"2022","25"
2712_1204,"2022","25"
2712_1205,"2022","25"
2712_1206,"2022","25"
2712_1210,"2022","25"
2712_1211,"2022","25"
2713_1121,"2021","25"
2713_1122,"2021","25"
2713_1123,"2021","25"
2713_1124,"2021","25"
2713_1125,"2021","25"
2713_1126,"2021","25"
2713_1127,"2021","25"
2713_1128,"2021","25"
2713_1129,"2021","25"
2713_1130,"2021","25"
2713_1131,"2021","25"
2713_1132,"2021","25"
2713_1140,"2021","25"
2713_1141,"2021","25"
2713_1142,"2021","25"
2713_1155,"2021","25"
2713_1156,"2021","25"
2713_1158,"2021","25"
2713_1159,"2021","25"
2713_1160,"2021","25"
2713_1161,"2022","25"
2713_1162,"2021","25"
2713_1163,"2022","25"
2713_1164,"2022","25"
2713_1165,"2022","25"
2713_1166,"2022","25"
2713_1167,"2022","25"
2713_1168,"2022","25"
2713_1169,"2022","25"
2713_1170,"2022","25"
2713_1171,"2022","25"
2713_1172,"2022","25"
2713_1173,"2022","25"
2713_1177,"2022","25"
2713_1178,"2022","25"
2713_1179,"2022","25"
2713_1180,"2022","25"
2713_1181,"2022","25"
2713_1182,"2022","25"
2713_1183,"2022","25"
2713_1184,"2022","25"
2713_1185,"2022","25"
2713_1186,"2022","25"
2713_1187,"2022","25"
2713_1188,"2022","25"
2713_1189,"2022","25"
2713_1190,"2022","25"
2713_1191,"2021","25"
2713_1192,"2021","25"
2713_1193,"2021","25"
2713_1196,"2021","25"
2713_1197,"2022","25"
2713_1198,"2022","25"
2713_1199,"2022","25"
2713_1200,"2022","25"
2713_1201,"2022","25"
2713_1202,"2022","25"
2713_1203,"2022","25"
2713_1204,"2022","25"
2713_1210,"2022","25"
2713_1211,"2022","25"
2713_1212,"2022","25"
2714_1119,"2021","25"
2714_1120,"2021","25"
2714_1121,"2021","25"
2714_1122,"2021","25"
2714_1123,"2021","25"
2714_1124,"2021","25"
2714_1125,"2021","25"
2714_1126,"2021","25"
2714_1128,"2021","25"
2714_1129,"2021","25"
2714_1131,"2021","25"
2714_1132,"2021","25"
2714_1140,"2021","25"
2714_1141,"2021","25"
2714_1159,"2021","25"
2714_1160,"2021","25"
2714_1161,"2021","25"
2714_1162,"2021","25"
2714_1163,"2021","25"
2714_1164,"2022","25"
2714_1165,"2022","25"
2714_1166,"2022","25"
2714_1167,"2022","25"
2714_1168,"2022","25"
2714_1169,"2022","25"
2714_1170,"2022","25"
2714_1171,"2022","25"
2714_1172,"2022","25"
2714_1173,"2022","25"
2714_1178,"2022","25"
2714_1179,"2022","25"
2714_1180,"2022","25"
2714_1181,"2022","25"
2714_1182,"2022","25"
2714_1183,"2022","25"
2714_1184,"2022","25"
2714_1185,"2022","25"
2714_1186,"2022","25"
2714_1187,"2022","25"
2714_1188,"2022","25"
2714_1189,"2022","25"
2714_1190,"2022","25"
2714_1191,"2022","25"
2714_1192,"2021","25"
2714_1193,"2021","25"
2714_1194,"2021","25"
2714_1197,"2022","25"
2714_1198,"2022","25"
2714_1199,"2022","25"
2714_1200,"2022","25"
2714_1201,"2022","25"
2714_1202,"2022","25"
2714_1203,"2022","25"
2714_1204,"2022","25"
2714_1206,"2022","25"
2714_1207,"2022","25"
2714_1211,"2022","25"
2714_1212,"2022","25"
2714_1213,"2022","25"
2714_1216,"2022","25"
2715_1119,"2021","25"
2715_1120,"2021","25"
2715_1121,"2021","25"
2715_1123,"2021","25"
2715_1128,"2021","25"
2715_1129,"2021","25"
2715_1156,"2021","25"
2715_1159,"2021","25"
2715_1160,"2021","25"
2715_1161,"2021","25"
2715_1162,"2021","25"
2715_1163,"2021","25"
2715_1164,"2022","25"
2715_1165,"2022","25"
2715_1166,"2022","25"
2715_1167,"2022","25"
2715_1168,"2022","25"
2715_1169,"2022","25"
2715_1170,"2022","25"
2715_1179,"2022","25"
2715_1180,"2022","25"
2715_1181,"2022","25"
2715_1182,"2022","25"
2715_1183,"2022","25"
2715_1184,"2022","25"
2715_1185,"2022","25"
2715_1186,"2022","25"
2715_1187,"2022","25"
2715_1189,"2022","25"
2715_1190,"2022","25"
2715_1191,"2022","25"
2715_1192,"2022","25"
2715_1194,"2022","25"
2715_1197,"2022","25"
2715_1198,"2022","25"
2715_1199,"2022","25"
2715_1200,"2022","25"
2715_1201,"2022","25"
2715_1202,"2022","25"
2715_1203,"2022","25"
2715_1204,"2022","25"
2715_1205,"2022","25"
2715_1206,"2022","25"
2715_1207,"2022","25"
2715_1214,"2022","25"
2715_1215,"2022","25"
2715_1216,"2022","25"
2716_1119,"2021","25"
2716_1120,"2021","25"
2716_1121,"2021","25"
2716_1122,"2021","25"
2716_1154,"2021","25"
2716_1156,"2021","25"
2716_1157,"2021","25"
2716_1158,"2021","25"
2716_1159,"2021","25"
2716_1160,"2021","25"
2716_1161,"2021","25"
2716_1162,"2021","25"
2716_1163,"2022","25"
2716_1164,"2022","25"
2716_1165,"2022","25"
2716_1166,"2022","25"
2716_1167,"2022","25"
2716_1168,"2022","25"
2716_1169,"2022","25"
2716_1170,"2022","25"
2716_1179,"2022","25"
2716_1180,"2022","25"
2716_1181,"2022","25"
